Latitude,Longitude,Rented,Price,Link,Google Maps link,Description,Id,Group
0,0,No,0,https://www.facebook.com/commerce/listing/1170603447721083,"https://www.google.com/maps/search/?api=1&query=0,0","Habitaci	MX$0	Publicado hace 4 horas	Enviar mensaje	Detalles	Habitación Disponible Para HOMBRES ! (1 por habitación)		-A MINUTOS DE PLAZA LA PERLA,EXPO GUADALAJARA,PLAZA DEL SOL ETC….📍📍📍		-TODOS LOS SERVICIOS INCLUIDOS‼	-SOLO INFORMACIÓN POR WHATSAPP 3311022844 📲📲	Información del vendedor	Detalles del vendedor	Brenda Martinez	Casas en Guadalajara, Zapopan, Tlaquepaque, Tlajomulco y Tonala	Se unió a Facebook en 2022	Me gusta	Comentar	Compartir		Escribe un comentario público…	Envía un mensaje al vendedor	Hola. ¿Sigue estando disponible?	Enviar",1170603447721083,850414421695243
0,0,No,0,https://www.facebook.com/commerce/listing/294563036821221,"https://www.google.com/maps/search/?api=1&query=0,0","CASA UNIFAMILIAR COMPLETAMENTE	MX$0	Viviendas en venta	Publicado hace 4 semanas	Guardar	Compartir	Detalles	🛑CASA UNIFAMILIAR COMPLETAMENTE NUEVA	🛑 PRECIOS DESDE $ 6️⃣6️⃣6️⃣, 0️⃣0️⃣0️⃣	🛑INF ☎️3️⃣3️⃣2️⃣6️⃣0... Ver más	39	Enviar mensaje",294563036821221,529603630566325
0,0,No,0,https://www.facebook.com/commerce/listing/397857549824435,"https://www.google.com/maps/search/?api=1&query=0,0","Habitaci	MX$0	Publicado hace 6 horas	Enviar mensaje	Detalles	Habitación Disponible Para HOMBRES ! (1 por habitación)		-A MINUTOS DE PLAZA LA PERLA,EXPO GUADALAJARA,PLAZA DEL SOL ETC….📍📍📍		-TODOS LOS SERVICIOS INCLUIDOS‼	-SOLO INFORMACIÓN POR WHATSAPP 3311022844 📲📲	Información del vendedor	Detalles del vendedor	Brenda Martinez	Cuartos y Roomies ZMG (Gdl, Zapopan, Tlaquepaque) - Corto y Largo Plazo	Se unió a Facebook en 2022	Me gusta	Comentar	Compartir		Escribe un comentario público…	Envía un mensaje al vendedor	Hola, Brenda. ¿Sigue disponible?	Enviar",397857549824435,cuartosyroomieszmg
0,0,No,0,https://www.facebook.com/commerce/listing/419558614130353,"https://www.google.com/maps/search/?api=1&query=0,0","PEQUE	MX$0	Publicado hace un día	Guardar	Compartir	Detalles	PEQUEÑO DEPARTAMENTO AMUEBLADO DE UNA RECÁMARA (TIPO ESTUDIO) DENTRO DE COTO PRIVADO.	✅ Con cochera ... Ver más	Enviar mensaje",419558614130353,cuartosyroomieszmg
0,0,No,0,https://www.facebook.com/commerce/listing/945390623796516,"https://www.google.com/maps/search/?api=1&query=0,0","n	MX$0	Publicado hace un día	Enviar mensaje	Detalles	‼️Habitación en RENTA‼️	📍Ubicada en Av.Clouthier Esq. Vallarta📍		✅Incluye todos los servicios (Agua, Luz, Wifi) y limpieza 1 vez a la semana 	✅Se comparten áreas comunes (Sala, Cocina, Comedor, Patio)	〽️Se comparte baño 	〽️No hay cajón para vehículo pero hay espacio en la calle 		🏬Plaza Galerías, La Gran Plaza, OXXO, Bares 	🚌Rutas de camiones 	✅Se permiten visitas y no hay horario de llegada		‼️$4,500 al mes	Información del vendedor	Detalles del vendedor	Fatima Salazar	Cuartos y Roomies ZMG (Gdl, Zapopan, Tlaquepaque) - Corto y Largo Plazo	Se unió a Facebook en 2021	4	Me gusta	Comentar	Compartir	Más pertinentes	Angel Benjamin Romo Castañeda	Hola sigue disponible?	17 h	Me gusta	Responder	Compartir	Fatima Salazar	Angel Benjamin Romo Castañeda Disponible, te mando mensaje	11 h	Me gusta	Responder	Compartir	MFernanda Rodriguez'Hernandez	Hola, en otro grupo decía $4100, cual es el precio real?	1 h	Me gusta	Responder	Compartir	MFernanda Rodriguez'Hernandez	1 h	Me gusta	Responder	Compartir		Escribe un comentario público…	Envía un mensaje al vendedor	Hola, Fatima. ¿Sigue disponible?	Enviar",945390623796516,cuartosyroomieszmg
20.525207519531,-103.17810058594,No,0,https://www.facebook.com/commerce/listing/1093845031723331,"https://www.google.com/maps/search/?api=1&query=20.525207519531,-103.17810058594","Weddd CARPINTERÍA RECIDENCIAL	MX$0	  · Disponibles	Publicado en El Salto, Jal	Guardar	Compartir	Detalles	Estado	Nuevo	CARPINTERÍA EN GENERAL		PRESUPUESTOS SIN COMPROMISO 		COCINAS INTEGRALES CON GRANITO O CUBIERTA		PUE... Ver más	El Salto, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	(5)	Enviar mensaje",1093845031723331,2982751505128088
20.525207519531,-103.17810058594,No,0,https://www.facebook.com/commerce/listing/406401849007504,"https://www.google.com/maps/search/?api=1&query=20.525207519531,-103.17810058594","Pordee CARPINTERÍA RECIDENCIAL	MX$0	  · Disponibles	Publicado en El Salto, Jal	Guardar	Compartir	Detalles	Estado	Nuevo	CARPINTERÍA EN GENERAL		PRESUPUESTOS SIN COMPROMISO 		COCINAS INTEGRALES CON GRANITO O CUBIERTA		PUE... Ver más	El Salto, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	(5)	Enviar mensaje",406401849007504,2982751505128088
20.525207519531,-103.17810058594,No,0,https://www.facebook.com/commerce/listing/407558302023644,"https://www.google.com/maps/search/?api=1&query=20.525207519531,-103.17810058594","Sade CARPINTERÍA RECIDENCIAL	MX$0	  · Disponibles	Artículos para el hogar	›	Muebles para dormitorio	Publicado en El Salto, Jal	Guardar	Compartir	Detalles	Estado	Nuevo	CARPINTERÍA EN GENERAL		PRESUPUESTOS SIN COMPROMISO 		COCINAS INTEGRALES CON GRANITO O CUBIERTA		PUE... Ver más	El Salto, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	(5)	Enviar mensaje",407558302023644,2982751505128088
20.668029785156,-103.35388183594,No,0,https://www.facebook.com/commerce/listing/425209253437695,"https://www.google.com/maps/search/?api=1&query=20.668029785156,-103.35388183594","Estafadora	MX$0	  · Disponibles	Publicado en Guadalajara, Jal	Guardar	Compartir	Detalles	Guadalajara, Jal	La ubicación es aproximada	Todas las reacciones:	7	5 comentarios	2 veces compartido	Más pertinentes	Claudia Elizabeth Chavez	Ayer también salió uno q estaba rentando su casa. y dijo q una persona le iba a depositar el dinero para apartar la casa..y la el quería q mi hijo le depositada 4.000 pesos y le mando el num de cuenta y la credencial disque del señor ..pongamos mucha a… Ver más	1 sem	Alejandro Tejeda	Claudia Elizabeth Chavez a mi me dijo que le urgía rentarla y la verdad ya no le creí	6 d	Editado	Alejandro Longoría Vazquez	Aún está disponible? Informes por favor	1 sem	Selene Selene	.	5 d	Enviar mensaje",425209253437695,101428536996053
20.668029785156,-103.35388183594,No,0,https://www.facebook.com/commerce/listing/766545495207866,"https://www.google.com/maps/search/?api=1&query=20.668029785156,-103.35388183594","Casas	MX$0	  · Disponibles	Publicado en Guadalajara, Jal	Guardar	Compartir	Detalles	Quieres comprar, vender o rentar tu casa?	Acércate con nosotros somos tu mejor opción!!!! 	Guadalajara, Jal	La ubicación es aproximada	Enviar mensaje",766545495207866,529603630566325
20.668029785156,-103.35388183594,No,0,https://www.facebook.com/commerce/listing/863541002196422,"https://www.google.com/maps/search/?api=1&query=20.668029785156,-103.35388183594","❗VAREA PRECIO DEPENDIENDO EL MODELO💲COTIZA SIN COMPROMISO🚚ENVIO A DOMICILIO CON COSTO EXTRA💲	MX$0	  · Disponibles	Artículos para el hogar	›	Sofás	Publicado en Guadalajara, Jal	Guardar	Compartir	Detalles	♦♠🛋APROVECHA NUESTRAS OFERTAS PRECIO DE FABRICA 🟣🟤🔵⚫🔴🟢🟡		🔱VARIEDAD DE SALAS TODA EN TELA 	🔱... Ver más	Guadalajara, Jal	La ubicación es aproximada	Enviar mensaje",863541002196422,529603630566325
20.673522949219,-103.24401855469,No,0,https://www.facebook.com/commerce/listing/3805994289725704,"https://www.google.com/maps/search/?api=1&query=20.673522949219,-103.24401855469","Se asen trabajos de mantenimiento en general	MX$0	  · Disponibles	Publicado en Tonalá, Jal	Guardar	Compartir	Detalles	Se asen trabajos de fontanería plomería gas electricidad albañilería piso vitropiso azulejo firmes e... Ver más	Tonalá, Jal	La ubicación es aproximada	Enviar mensaje",3805994289725704,2982751505128088
23.255310058594,-106.41906738281,No,0,https://www.facebook.com/commerce/listing/789226739443149,"https://www.google.com/maps/search/?api=1&query=23.255310058594,-106.41906738281","RENTO	$0	  · Disponibles	Publicado en Mazatlán, Sin	Enviar mensaje	Detalles	Estado	Nuevo	VISITA MAZATLAN SINALOA ❤️❤️❤️ 	CASA VACACIONAL 🦐🦀🎉	SE RENTA TOTALMENTE CLIMATIZADA 🪼❄️ 15 PERSONAS $2500 LA NOCHE TEMPORADA BAJA.	SE PRESTA MESA Y SILLAS PARA LA PLAYA 🏝️ 	INFORMES 6692549243 ☎️📞…	Mazatlán, Sin	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	Mazatlan Vacaciones	Renta y Venta de Casas Tonala y Loma Dorada	Se unió a Facebook en 2009	Me gusta	Comentar	Compartir		Escribe un comentario público…	Envía un mensaje al vendedor	Hola. ¿Sigue estando disponible?	Enviar",789226739443149,101428536996053
20.28177,-102.55212,No,1,https://www.facebook.com/commerce/listing/1086374405990348,"https://www.google.com/maps/search/?api=1&query=20.28177,-102.55212","Monoambiente 0 baños - Townhouse	MX$1	Alquiler de propiedades	Publicado hace 6 días en La Barca, Jal	Guardar	Compartir	Detalles	Excelente terreno en el centro de la Barca 6,341 metros cuadrados de superficie cuenta con escritura... Ver más	La Barca, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	(16)	Enviar mensaje",1086374405990348,101428536996053
20.481262207031,-103.46374511719,No,1,https://www.facebook.com/commerce/listing/850803370133842,"https://www.google.com/maps/search/?api=1&query=20.481262207031,-103.46374511719","Departamento en torre ERIA zona (atras de plaza la ciudadela)	MX$1	  · Disponibles	Publicado en Tlajomulco de Zúñiga, Jal	Enviar mensaje	Detalles	Estado	Nuevo	Inicia año nuevo con un nuevo hogar y en un bonito espacio ❤️. Magnífico departamento en el piso 4 ubicado en Av. Labna 1437, Cd del Sol, 45050 Zapopan, Jal. Ería Green City 		97.86m2 ❤️	2 recamaras🛏️	La principal con baño y vestidor🚽🎉	1 baño completo para la visita😍	Cocina integral totalmente equipada🍰🧂🎉	Cuarto de lavado	Amplia terraza💐	Cortinas incluidas	2 cajones de estacionamiento techado🚙	MXN 5,988,000.00	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	Charlie Leal Espinoza	Venta, Renta, Casas y Departamentos en Guadalajara, Zapopan, Tonala, ZMG	Se unió a Facebook en 2016	Me gusta	Comentar	Compartir		Envía tu primer comentario...	Envía un mensaje al vendedor	Hola. ¿Sigue estando disponible?	Enviar",850803370133842,309130319570465
20.503438317213,-103.232828387,No,1,https://www.facebook.com/commerce/listing/381175678233032,"https://www.google.com/maps/search/?api=1&query=20.503438317213,-103.232828387","1 habitación 1 baño - Departamento	MX$1	Alquiler de propiedades	Publicado hace 6 días en El Salto, Jal	Guardar	Compartir	Detalles	Terrenos con facilidades de pago 	4,500 de enganche	1975 al mes 	180 meses a pagar	Posesión inmediat... Ver más	El Salto, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	(7)	Todas las reacciones:	7	12 comentarios	Más pertinentes	Juan Rosas	Inf	6 d	Scarlet Figueroa	Dnd se encuentran	5 d	Cecilia Ornelas	Información	5 d	Cynthia Preciado	Que colonia	5 d	Claudia Sarahi Zapata Rodriguez	Donde se ubican	5 d	Claudita Naisky	Ubicación xfa	5 d	Fernando Luna Carrillo	Información por favor me interesa	5 d	Marcos Castañeda Roque	Que colonia información	4 d	Jorge Cambero	Informes	4 d	Diego Hernandez	Informes	4 d	Elvira Hernandez	En qué parte se encuentran los terrenos me podrías informar por favor cuánto de contado y cuánto de así en facilidades	3 d	Enviar mensaje",381175678233032,101428536996053
20.519714355469,-103.16711425781,No,1,https://www.facebook.com/commerce/listing/355484953539212,"https://www.google.com/maps/search/?api=1&query=20.519714355469,-103.16711425781","Casa	MX$1	  · Disponibles	Publicado en Juanacatlán, Jal	Guardar	Compartir	Detalles	Solo en el salto centro NO AZUCENA, NO LILAS, NO MIRADOR NO FRACC ..		GRACIAS.. 	Juanacatlán, Jal	La ubicación es aproximada	Enviar mensaje",355484953539212,2982751505128088
20.522803,-103.243545,No,1,https://www.facebook.com/commerce/listing/1864689373952453,"https://www.google.com/maps/search/?api=1&query=20.522803,-103.243545","1 habitación 1 baño - Departamento	MX$1	Alquiler de propiedades	Publicado hace 3 semanas en El Salto, Jal	Guardar	Compartir	Detalles	Terrenos con facilidades de pago	6x40	Enganche de 9.000	Mensualidades 3,950	A  180 meses a pagar 	33... Ver más	El Salto, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	(7)	Enviar mensaje",1864689373952453,529603630566325
20.522803,-103.243545,No,1,https://www.facebook.com/commerce/listing/2788138041343704,"https://www.google.com/maps/search/?api=1&query=20.522803,-103.243545","Busco habitación en renta urgente!!!	MX$1	Alquiler de propiedades	Publicado hace 3 días en El Salto, Jal	Guardar	Compartir	Detalles	1 habitación 1 baño - Casa		El Salto, Jalisco, México 	El Salto, Jal	La ubicación es aproximada	Todas las reacciones:	1	Enviar mensaje",2788138041343704,cuartosyroomieszmg
20.53171,-103.48155,No,1,https://www.facebook.com/commerce/listing/319650637429092,"https://www.google.com/maps/search/?api=1&query=20.53171,-103.48155","4 habitaciones 1 baño - Casa	$1	Viviendas en venta	Tlajomulco de Zúñiga, Jal	Publicado hace más de una semana	Enviar mensaje	Detalles de la propiedad	Casa	4 dormitorios · 1 baño	No amueblado	Ubicación de la vivienda	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Descripción	Terreno de Oportunidad 📣 Fraccionamiento Residencial Casa Fuerte Tlajomulco 		📌 Excelente Ubicació... Ver más	Publicidad	Inmuebles24 México	Información del vendedor	Detalles del vendedor	Naydi Flowers Cardoza	Se unió a Facebook en 2009	Reporta esta publicación si crees que es discriminatoria.	Envía un mensaje al vendedor	Hola, Naydi. ¿Sigue disponible?	Enviar",319650637429092,6151546404957659
20.536193847656,-103.24401855469,No,1,https://www.facebook.com/commerce/listing/1646800459057719,"https://www.google.com/maps/search/?api=1&query=20.536193847656,-103.24401855469","SUMA A TU PATRIMONIO 🏠☺️	MX$1	  · Disponibles	Viviendas en venta	Publicado en El Salto, Jal	Guardar	Compartir	Detalles	Estado	Nuevo	SOMOS TU MEJOR OPCIÓN 		REMODELA TU CASA 🏠 ADQUIERE TERRENO O CASA 💲 		FLEXIBILIDAD EN REQUISITOS ... Ver más	El Salto, Jal	La ubicación es aproximada	Enviar mensaje",1646800459057719,2982751505128088
20.536193847656,-103.24401855469,No,1,https://www.facebook.com/commerce/listing/442476138350519,"https://www.google.com/maps/search/?api=1&query=20.536193847656,-103.24401855469","LO QUIERES ❓ LO TIENES ‼️	MX$1	  · Disponibles	Publicado en El Salto, Jal	Guardar	Compartir	Detalles	Estado	Nuevo	NO TE QUEDES SIN REALIZAR TUS METAS  😉		-ADQUIERE TU CASA Y DEJA DE PAGAR RENTAS🏠💸	-UNIFICA TUS D... Ver más	El Salto, Jal	La ubicación es aproximada	Enviar mensaje",442476138350519,2982751505128088
20.54808,-103.4344,No,1,https://www.facebook.com/commerce/listing/3613085335672023,"https://www.google.com/maps/search/?api=1&query=20.54808,-103.4344","3 habitaciones 2 baños - Casa	$1	Viviendas en venta	Tlaquepaque, Jal	Publicado hace más de una semana	Enviar mensaje	Detalles de la propiedad	Casa	3 dormitorios · 2 baños	No amueblado	Ubicación de la vivienda	Tlaquepaque, Jal	La ubicación es aproximada	Descripción	Casa Amplia Excelente ubicación 📌		- 3 Recamareras 	- 2 Baños Completos 	- Sala / Comedor 	- Cocina... Ver más	Publicidad	Inmuebles24 México	Información del vendedor	Detalles del vendedor	Naydi Flowers Cardoza	Se unió a Facebook en 2009	Reporta esta publicación si crees que es discriminatoria.	Envía un mensaje al vendedor	Hola, Naydi. ¿Sigue disponible?	Enviar",3613085335672023,6151546404957659
20.6188,-103.42058,No,1,https://www.facebook.com/commerce/listing/1127114845097968,"https://www.google.com/maps/search/?api=1&query=20.6188,-103.42058","1 habitación 1 baño - Casa	MX$1	Alquiler de propiedades	Publicado hace 20 horas en Zapopan, Jal	Guardar	Compartir	Detalles	Habitación disponible 1 de MAYO. 		Nos encontramos al SUR DE LA CIUDAD, estamos a pasos de las empre... Ver más	Zapopan, Jal	La ubicación es aproximada	Enviar mensaje",1127114845097968,926692934070184
20.6188,-103.42058,No,1,https://www.facebook.com/commerce/listing/306931532276754,"https://www.google.com/maps/search/?api=1&query=20.6188,-103.42058","1 habitación 1 baño - Casa	MX$1	Alquiler de propiedades	Publicado hace 22 horas en Zapopan, Jal	Guardar	Compartir	Detalles	Habitación disponible 1 de MAYO. 		Nos encontramos al SUR DE LA CIUDAD, estamos a pasos de las empre... Ver más	Zapopan, Jal	La ubicación es aproximada	Enviar mensaje",306931532276754,cuartosyroomieszmg
20.61884,-103.42055,No,1,https://www.facebook.com/commerce/listing/3759022247712290,"https://www.google.com/maps/search/?api=1&query=20.61884,-103.42055","1 habitación 1 baño - Casa	MX$1	Publicado hace una semana en Zapopan, Jal	Enviar mensaje	Detalles	Habitación disponible 1 DE MAYO. 		Nos encontramos al SUR DE LA CIUDAD, estamos a pasos de las empresas TATA, C&A, HP, TELEPERFORMACE, AT&T entre algunas otras más.		Y de centros de estudios como TECMILENIO, ITESO, UVM sur Campus gdl. Entre algunas otras.		Estamos a 10min. De PLAZA DEL SOL, PLAZA LA PERLA, Y entre muchos más puntos seguramente de tu interés, Contactame para cualquier duda o comentario, salu2	Zapopan, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	Mike Mike	roomies cuartos, guadalajara, zapopan, tonala, tlaquepaque	Se unió a Facebook en 2010	Me gusta	Comentar	Compartir		Escribe un comentario público…	Envía un mensaje al vendedor	Hola, Mike. ¿Sigue disponible?	Enviar",3759022247712290,926692934070184
20.61943,-103.42019,No,1,https://www.facebook.com/commerce/listing/1126312885280672,"https://www.google.com/maps/search/?api=1&query=20.61943,-103.42019","1 habitación 1 baño - Casa	MX$1	Publicado hace 4 horas en Zapopan, Jal	Enviar mensaje	Detalles	1 habitación 1 baño - Casa		Tlatelolco, Unidad Díaz Ordaz, 45080 Zapopan, Jal, México		Habitación ubicada al sur de la Ciudad, a 10 min caminando de ITESO, HERBALIFE, C&A, ETC!!!	* Amueblada, cama matrimonial 	* Escrito y silla	* Closett 	* Baño compartido (con una persona)		SERVICIOS INCLUIDOS 	* Agua	* Luz 	* Gas 	* Internet 	* Cocina equipada	* Lavadora	* Aseo en áreas comunes 	* TV con cable (área común)	**NO MASCOTAS**	Info vía Inbox	Zapopan, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	Alejandra Iñiguez	Cuartos y Roomies ZMG (Gdl, Zapopan, Tlaquepaque) - Corto y Largo Plazo	Se unió a Facebook en 2009	Todas las reacciones:	1	1	Me gusta	Comentar	Compartir		Escribe un comentario público…	Envía un mensaje al vendedor	Hola. ¿Sigue estando disponible?	Enviar",1126312885280672,cuartosyroomieszmg
20.624084472656,-103.24401855469,No,1,https://www.facebook.com/commerce/listing/331521636607401,"https://www.google.com/maps/search/?api=1&query=20.624084472656,-103.24401855469","Casas duplex en tonala	MX$1	  · Disponibles	Viviendas en venta	Publicado en Tonalá, Jal	Guardar	Compartir	Detalles	Estado	Nuevo	Casas duplex en tonala excelente ubicacion manda watsap 3310846182se ubican en rancho la cruz tonala 	Tonalá, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	(6)	Enviar mensaje",331521636607401,101428536996053
20.624084472656,-103.24401855469,No,1,https://www.facebook.com/commerce/listing/447500991161035,"https://www.google.com/maps/search/?api=1&query=20.624084472656,-103.24401855469","ES MOMENTO DE INICIAR CON TU PROPIO NEGOCIO :) :) :)	MX$1	  · Disponibles	Publicado en Tonalá, Jal	Guardar	Compartir	Detalles	Estado	Nuevo	TE RECHAZAN LOS BANCOS ⁉️		NECESITAS CAPITAL PARA SUMAR TU PATRIMONIO ⁉️ 💵		💢 ADQUIRIR CASA O TERR... Ver más	Tonalá, Jal	La ubicación es aproximada	Enviar mensaje",447500991161035,2982751505128088
20.640563964844,-103.30993652344,No,1,https://www.facebook.com/commerce/listing/1288667892089186,"https://www.google.com/maps/search/?api=1&query=20.640563964844,-103.30993652344","ES MOMENTO DE TENER LA CASA DE TUS SUEÑOS 🏡🍃♥️	MX$1	  · Disponibles	Viviendas en venta	Publicado en Tlaquepaque, Jal	Guardar	Compartir	Detalles	Estado	Nuevo	La oportunidad que esperabas ¡Llegó! ☺️		💢 Adquiere Casa o Terreno.	🏠 Remodela Hogar.	💵 Unifica t... Ver más	Tlaquepaque, Jal	La ubicación es aproximada	Enviar mensaje",1288667892089186,2982751505128088
20.640563964844,-103.30993652344,No,1,https://www.facebook.com/commerce/listing/2232275430498011,"https://www.google.com/maps/search/?api=1&query=20.640563964844,-103.30993652344","ES MOMENTO DE REMODELAR TU CASA A TU GUSTO 🏡♥️	MX$1	  · Disponibles	Viviendas en venta	Publicado en Tlaquepaque, Jal	Guardar	Compartir	Detalles	Estado	Nuevo	‼️ G A R A N T I Z A D O ‼️	SIN REVISAR BURÓ NI HISTORIAL.		ADQUIRIR, UNIFICAR, INVERCIÓN ¡¡¡CRECE T... Ver más	Tlaquepaque, Jal	La ubicación es aproximada	Enviar mensaje",2232275430498011,2982751505128088
20.66767,-103.36997,No,1,https://www.facebook.com/commerce/listing/274915325676286,"https://www.google.com/maps/search/?api=1&query=20.66767,-103.36997","Monoambiente 0 baños - Casa	MX$1	Alquiler de propiedades	Publicado hace una semana en Guadalajara, Jal	Guardar	Compartir	Detalles	¿Aceptas el reto?		Para más información envíame WhatsApp 	33-22-71-50-45 Alejandra Meza 	💙DGI INNOV... Ver más	Guadalajara, Jal	La ubicación es aproximada	Enviar mensaje",274915325676286,6151546404957659
20.66782283783,-103.35048484802,No,1,https://www.facebook.com/commerce/listing/1804506053401598,"https://www.google.com/maps/search/?api=1&query=20.66782283783,-103.35048484802","1 habitación 1 baño - Casa	MX$1	Publicado hace 23 horas en Guadalajara, Jal	Enviar mensaje	Detalles	Casa de un piso en fraccionamiento chulavista etapa 8 zona de gran crecimiento 		Ubicada cerca de las vialidades más importantes de Tlajomulco		A 5 minutos del nuevo Tren Ligero 🚆 línea 4 		✅ 1 piso 	✅ 1 Recamara 	✅ Baño completo 	✅ Espacio para sala comedor	✅ Patio de servicio 	✅ Cochera para un auto 	✅ Opcion a crecimiento 	✅ Plusvalia constante	✅ Próximo Tren Ligero 		Cerca del Coopel santa fe, Chedrahui, Cine, muchas rutas de transporte público, escuelas comercio y más 		Precio de Venta $435,000 		Se acepta crédito de Infonavit	Guadalajara, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	Blanca Campos Rojas	CASAS Y DEPARTAMENTOS EN VENTA ZAPOPAN TONALA TLAQUEPAQUE TLAJOMULCO ETC	Se unió a Facebook en 2022	Me gusta	Comentar	Compartir		Escribe un comentario público…	Envía un mensaje al vendedor	Hola. ¿Sigue estando disponible?	Enviar",1804506053401598,1460059817624399
20.66782283783,-103.35048484802,No,1,https://www.facebook.com/commerce/listing/3243575375938116,"https://www.google.com/maps/search/?api=1&query=20.66782283783,-103.35048484802","1 habitación 1 baño - Casa	MX$1	Publicado hace un día en Guadalajara, Jal	Enviar mensaje	Detalles	Casa de un piso en fraccionamiento chulavista etapa 8 zona de gran crecimiento 		Ubicada cerca de las vialidades más importantes de Tlajomulco		A 5 minutos del nuevo Tren Ligero 🚆 línea 4 		✅ 1 piso 	✅ 1 Recamara 	✅ Baño completo 	✅ Espacio para sala comedor	✅ Patio de servicio 	✅ Cochera para un auto 	✅ Opcion a crecimiento 	✅ Plusvalia constante	✅ Próximo Tren Ligero 		Cerca del Coopel santa fe, Chedrahui, Cine, muchas rutas de transporte público, escuelas comercio y más 		Precio de Venta $435,000 		Se acepta crédito de Infonavit	Guadalajara, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	Blanca Campos Rojas	Casas e Inmuebles en Venta y Renta en Tonalá	Se unió a Facebook en 2022	Me gusta	Comentar	Compartir		Escribe un comentario público…	Envía un mensaje al vendedor	Hola, Blanca. ¿Sigue disponible?	Enviar",3243575375938116,CasasInmueblesVentaRentaenTonala
20.673522949219,-103.33190917969,No,1,https://www.facebook.com/commerce/listing/419640107308717,"https://www.google.com/maps/search/?api=1&query=20.673522949219,-103.33190917969","Renta	MX$1	  · Disponibles	Alquiler de propiedades	Publicado en Guadalajara, Jal	Guardar	Compartir	Detalles	Buscas habitaciones amuebladas con todos los servicios tengo un lugar para ti a una cuadra del hospi... Ver más	Guadalajara, Jal	La ubicación es aproximada	Enviar mensaje",419640107308717,926692934070184
20.673522949219,-103.34289550781,No,1,https://www.facebook.com/commerce/listing/1074896200432419,"https://www.google.com/maps/search/?api=1&query=20.673522949219,-103.34289550781","Habitaciones amuebladas	MX$1	  · Disponibles	Artículos para el hogar	›	Camas y somieres	Publicado en Guadalajara, Jal	Guardar	Compartir	Detalles	Habitaciones amuebladas con servicio de agua luz y wifi incluidos con baño privado ubicada en nudo v... Ver más	Guadalajara, Jal	La ubicación es aproximada	Todas las reacciones:	1	1 comentario	Más pertinentes	Soto Gibson	Buen día que precio tienen???	7 sem	Enviar mensaje",1074896200432419,926692934070184
20.673522949219,-103.34289550781,No,1,https://www.facebook.com/commerce/listing/1116248106068283,"https://www.google.com/maps/search/?api=1&query=20.673522949219,-103.34289550781","Habitación amueblada	MX$1	  · Disponibles	Publicado en Guadalajara, Jal	Guardar	Compartir	Detalles	Habitación amueblada con servicio de agua luz y wifi incluidos tiene bano privado, en nudo cuál revo... Ver más	Guadalajara, Jal	La ubicación es aproximada	Todas las reacciones:	1	1 comentario	Más pertinentes	Soto Gibson	Precio por favor	7 sem	Enviar mensaje",1116248106068283,926692934070184
20.673522949219,-103.34289550781,No,1,https://www.facebook.com/commerce/listing/1147975976102540,"https://www.google.com/maps/search/?api=1&query=20.673522949219,-103.34289550781","Habitaciones amuebladas	MX$1	  · Disponibles	Publicado en Guadalajara, Jal	Guardar	Compartir	Detalles	Renta de habitaciones amuebladas con servicio de agua luz y wifi incluidos a 3 calles del parián Tla... Ver más	Guadalajara, Jal	La ubicación es aproximada	Enviar mensaje",1147975976102540,926692934070184
20.673522949219,-103.34289550781,No,1,https://www.facebook.com/commerce/listing/1449889689280468,"https://www.google.com/maps/search/?api=1&query=20.673522949219,-103.34289550781","Habitaciones amuebladas	MX$1	  · Disponibles	Alquiler de propiedades	Publicado en Guadalajara, Jal	Guardar	Compartir	Detalles	Renta de habitaciones amuebladas muy cerca de la nueva central camionera, servicio de agua luz y wif... Ver más	Guadalajara, Jal	La ubicación es aproximada	Enviar mensaje",1449889689280468,926692934070184
20.673522949219,-103.34289550781,No,1,https://www.facebook.com/commerce/listing/1642458803165310,"https://www.google.com/maps/search/?api=1&query=20.673522949219,-103.34289550781","Habitaciones amuebladas	MX$1	  · Disponibles	Alquiler de propiedades	Publicado en Guadalajara, Jal	Guardar	Compartir	Detalles	Renta de habitaciones amuebladas con servicio de agua luz y wifi incluidos a 3 calles del parián Tla... Ver más	Guadalajara, Jal	La ubicación es aproximada	Enviar mensaje",1642458803165310,926692934070184
