Latitude,Longitude,Rented,Price,Link,Google Maps link,Description
20.48597058778,-103.24575364941,No,3300,https://www.facebook.com/marketplace/item/156359653897197,"https://www.google.com/maps/search/?api=1&query=20.48597058778,-103.24575364941","2 habitaciones 1 baño Departamento	$3.300/mes	Alquileres	Carretera a El Salto, Tlajomulco de Zúñiga, JAL	40 metros cuadrados	Publicado hace más de una semana · Disponible ahora	Enviar mensaje	Guardar	Detalles de la unidad	Departamento	2 dormitorios · 1 baño	40 metros cuadrados	Lavadero en la unidad	Estacionamiento disponible	Ubicación de la propiedad	Tlajomulco de Zúñiga, JAL, 45640	Descripción	Departamento		Se renta 	Dos recamaras 	un baño	Con seguridad	En fraccionamiento privado	De 5 a 10 min del Aeropuerto Internacional de Guadalajara Ver menos	Reporta esta publicación si crees que es discriminatoria.	Iniciar sesión para conocer más detalles"
20.522803,-103.243545,Yes,6500,https://www.facebook.com/marketplace/item/698597268684106,"https://www.google.com/maps/search/?api=1&query=20.522803,-103.243545","Alquilado	  ·	2 habitaciones 1 baño Casa	$6.500/mes	Alquileres	El Salto, Jalisco, México, El Salto, JAL	50 metros cuadrados	Publicado hace más de una semana	Guardar	Compartir	Detalles de la unidad	Casa	2 dormitorios · 1 baño	50 metros cuadrados	Lavadero en la unidad	Estacionamiento disponible	Ubicación de la propiedad	El Salto, JAL, 45685	Descripción	EL SALTO	Casa en Vista California Residencial	- Duplex planta baja	- Nueva a estrenar	- Dos Recamaras	- Closets	- Ventiladores de techo en los dos cuartos y en la sala	- 1 Baño con cancel de vidrio templado	- Cochera para 1 auto	- Calentador de paso	- Cocina con barra de granito y Estufa	- Lavadero	- Protecciones en al frente de la casa y en patio	- Patio con pasto sintético 	- Terraza	- Areas Verdes	- Coto privado	- Vigilancia 	- Caseta de Acceso		Requisitos:	- Comprobante de ingresos	- Mes de depósito	- Mes de renta por adelantado	- Contrato registrado ante el IJA	- Aval	- 6,500 mensuales con mantenimiento incluido		Informes con Sr. Alejandro [hidden information] Ver menos	Reporta esta publicación si crees que es discriminatoria.	Iniciar sesión para conocer más detalles"
20.62063,-103.40958,No,3000,https://www.facebook.com/marketplace/item/2697120183762431,"https://www.google.com/maps/search/?api=1&query=20.62063,-103.40958","1 habitación 1 baño - Casa	$3.000/mes	Alquileres	Valle de Toluquilla, Zapopan, JAL	Publicado hace más de una semana	Enviar mensaje	Guardar	Detalles de la unidad	Casa	1 dormitorio · 1 baño	No amueblado	Ubicación de la propiedad	Zapopan, JAL, 45080	Descripción	Cuarto amueblado servicios incluidos con baño privado pedimos 1000 de deposito INE y teléfono y domicilio de la empresa donde trabajas Ver menos	Reporta esta publicación si crees que es discriminatoria.	Iniciar sesión para conocer más detalles"
20.61996,-103.40129,No,3000,https://www.facebook.com/marketplace/item/361977886390629,"https://www.google.com/maps/search/?api=1&query=20.61996,-103.40129","Habitación privada en alquiler	$3.000/mes	Alquileres	Avenida Farallón, Zapopan, JAL	Publicado hace más de una semana · Disponible ahora	Enviar mensaje	Guardar	Detalles del edificio	Estacionamiento de bicicletas	Terraza	Detalles de la unidad	Departamento	1 dormitorio · 3 baños	No amueblado	4 personas viven aquí	Ventilador de techo	Refrigerador	Patio	Ubicación de la propiedad	Zapopan, JAL, 45081	Descripción	Habitación muy amplia,cama matrimonial, 2 baños y medio compartidos,acceso a cocina totalmente equipada, wifi incluído , 2 lavadoras automaticas y todos los servicios,a 400 mts de la terminal España y terminal Mártires de Cristo,farmacias,líneas de camiones,supermercados , Oxxos,tiendas,muy comunicada,alta seguridad, cámaras vigilantes,patrullas Ver menos	Reporta esta publicación si crees que es discriminatoria.	Iniciar sesión para conocer más detalles"
20.61713,-103.38877,No,6000,https://www.facebook.com/marketplace/item/284788314427415,"https://www.google.com/maps/search/?api=1&query=20.61713,-103.38877","2 habitaciones 1 baño - Casa	$6.000/mes	Alquileres	Liquidámbar 4548, Guadalajara, JAL	Se aceptan perros y gatos	Publicado hace más de una semana · Disponible ahora	Enviar mensaje	Guardar	Detalles de la unidad	Casa	2 dormitorios · 1 baño	Lavadero en la unidad	No amueblado	Ubicación de la propiedad	Guadalajara, JAL, 44980	Descripción	Se renta casa chica . Para dos personas adultas matrimonio o estudiantes , novios . No tiene cochera . Calle privada 	Lugar tranquilo sin ruidos  Ver menos	Reporta esta publicación si crees que es discriminatoria.	Iniciar sesión para conocer más detalles"
20.60491,-103.39391,No,3000,https://www.facebook.com/marketplace/item/722942239340368,"https://www.google.com/maps/search/?api=1&query=20.60491,-103.39391","1 habitación 1 baño - Departamento	$3.000/mes	Alquileres	Calle Orquídea 37, Tlaquepaque, JAL	Publicado hace más de una semana · Disponible ahora	Enviar mensaje	Guardar	Detalles de la unidad	Departamento	1 dormitorio · 1 baño	Aire acondicionado disponible	Lavadero en la unidad	No amueblado	Ubicación de la propiedad	Tlaquepaque, JAL, 45606	Descripción	Cuartos personales, amueblados cuentan con tv. La renta incluye servicio de ; agua, luz, además de contar con lavadora automática y refrigerador por sección del edificio para uso común y tener acceso a terraza dónde hay cocina y comedor que puedes utilizar, son cuartos que comparten baño en esta sección hay 2 baños uno de mujeres y uno de hombres Ver menos	Reporta esta publicación si crees que es discriminatoria.	Iniciar sesión para conocer más detalles"
20.59186,-103.39433,No,6500,https://www.facebook.com/marketplace/item/1017592886241991,"https://www.google.com/maps/search/?api=1&query=20.59186,-103.39433","2 habitaciones 2 baños - Casa	$6.500/mes	Alquileres	Calle Antiguo Camino a Tlajomulco, Tlaquepaque, JAL	Publicado hace más de una semana	Enviar mensaje	Guardar	Detalles de la unidad	Casa	2 dormitorios · 2 baños	No amueblado	Ubicación de la propiedad	Tlaquepaque, JAL, 45601	Descripción	Dos recamaras 	Cocina integral 	Coto con vigilancia 		Renta ya incluye mantenimiento 		[hidden information] Ver menos	Reporta esta publicación si crees que es discriminatoria.	Iniciar sesión para conocer más detalles"
20.6389,-103.3115,No,3500,https://www.facebook.com/marketplace/item/1024811001972809,"https://www.google.com/maps/search/?api=1&query=20.6389,-103.3115","Habitación privada en alquiler	$3.500/mes	Alquileres	Tlaquepaque, Jalisco, México, Tlaquepaque, JAL	Publicado hace más de una semana	Enviar mensaje	Guardar	Detalles de la unidad	Casa	4 dormitorios · 2 baños	Lavadero disponible	2 personas viven aquí	Ubicación de la propiedad	Tlaquepaque, JAL, 45500	Descripción	¡Aprovecha la oferta!!		Informes: 	Señora Nelly 	WhatsApp  [hidden information] 		Cuarto amueblado con balcón, cuenta con:	1 cama con colchón (incluye sabanas, almohadas y colchas)	2 buros 	1 closet grande	1 tocador 	1 espejo 		Ubicación: Calle Plan de la Soledad 3324, Revolución, 45580 San Pedro Tlaquepaque, Jal.	https://goo.gl/maps/TvnnspVRopFLaCot5		Servicios incluidos:	*Internet	*Agua	*Luz	*Gas 		Áreas comunes:	* 2 Baños	*cocina (incluye platos)	*área de lavado.		Lugares cercanos:	*A 3 minutos de carretera Chapala	*A 5 minutos de Lázaro Cárdenas	*Tiendas de abarrotes y tortillería	*Gimnasios y Farmacias	*Centro comercial y establecimientos de comida	*Paradas de camiones a menos de un minuto.	*Lavanderías, peluquerías.	*Carnicería y Pollería  y mucho más.		Requisitos:	Constancia de escuela (en caso de seguir estudiando)	Carta de ingresos del lugar de trabajo debidamente firmada.	Copia del INE	Copia del comprobante de domicilio.	Deposito de $3500	Mes de renta igual de $3500		Informes: 	Señora Nelly 	WhatsApp  [hidden information] 		Favor de mandar mensaje a ese número, gracias por su atención. Ver menos	Reporta esta publicación si crees que es discriminatoria.	Iniciar sesión para conocer más detalles"
20.5991399,-103.37889,No,6000,https://www.facebook.com/marketplace/item/3347797385441005,"https://www.google.com/maps/search/?api=1&query=20.5991399,-103.37889","2 habitaciones 1 baño - Departamento	$6.000/mes	Alquileres	Avenida 8 de Julio 495B, Tlaquepaque, JAL	Publicado hace más de una semana	Enviar mensaje	Guardar	Detalles de la unidad	Departamento	2 dormitorios · 1 baño	No amueblado	Ubicación de la propiedad	Tlaquepaque, JAL, 45530	Descripción	Departamento nuevo en Renta En 8 de Julio fraccionamiento atardecer bien distribuido precio a tratar	2 recamaras, sala, comedor, baño, cuarto de lavado y 1 estacionamiento.	cuenta con avenidas cercanas como:	Jesús Michel González/ 8 de Julio.	Periférico sur.	Tiendas de todos los servicios.	Bodega Aurrera.	Escuelas.	Parques	Gym Ver menos	Reporta esta publicación si crees que es discriminatoria.	Iniciar sesión para conocer más detalles"
20.64668,-103.21432,No,6000,https://www.facebook.com/marketplace/item/7305948029423902,"https://www.google.com/maps/search/?api=1&query=20.64668,-103.21432","2 habitaciones 2 baños - Casa	$6.000/mes	Alquileres	Tonalá, JAL	Publicado hace 5 días · Disponible ahora	Enviar mensaje	Guardar	Detalles del edificio	Estacionamiento de bicicletas	Terraza	Detalles de la unidad	Casa	2 dormitorios · 2 baños	Lavadero disponible	Estacionamiento privado	No amueblado	Patio	Ubicación de la propiedad	Tonalá, JAL	La ubicación es aproximada	Descripción	Casa unifamiliar con jardín excedente en Tonalá con protecciones, sin cocina integral ni clóset, nueva, con calentador eléctrico, se requiere  1 mes de depósito, pago 1 mes adelantado, responsable solidario con bien inmueble libre de gravamen. Ver menos	Reporta esta publicación si crees que es discriminatoria.	Iniciar sesión para conocer más detalles"
20.637253030834,-103.2313664,No,5000,https://www.facebook.com/marketplace/item/371086558618674,"https://www.google.com/maps/search/?api=1&query=20.637253030834,-103.2313664","2 habitaciones 1 baño - Departamento	$5.000/mes	Alquileres	Mariano Jiménez 100, Tonalá, JAL	Publicado hace más de una semana	Enviar mensaje	Guardar	Detalles de la unidad	Departamento	2 dormitorios · 1 baño	No amueblado	Ubicación de la propiedad	Tonalá, JAL, 45400	Descripción	Rento Departamento		Piso 4 fraccionamiento torres Castilla a 5 minutos del centro de Tonalá		EL DEPARTAMENTO cuenta con 2 recamaras, 1 baño completo, patio, puertas en recamaras, cocina integral parrilla, calentador solar y calentador de paso, extractor en baño, persianas, closet en ambas recamaras, cajón de estacionamiento asignado		Amplias áreas verdes, áreas de juegos infantiles, terraza grande para eventos, cancha de fútbol, cancha de basquetbol, vista Panorámica, pergolas para pequeñas reuniones, fraccionamiento cerrado con acceso controlado todo lo que necesitas para vivir tranquilo y feliz			Amenidades: Vigilancia, acceso controlado, terraza, juegos infantiles, cancha multiusos, estacionamiento visitas.	 Ver menos	Reporta esta publicación si crees que es discriminatoria.	Iniciar sesión para conocer más detalles"
20.62401,-103.2326,No,6000,https://www.facebook.com/marketplace/item/472159955125956,"https://www.google.com/maps/search/?api=1&query=20.62401,-103.2326","2 habitaciones 1 baño - Departamento	$6.000/mes	Alquileres	Valerio Trujano, Tonalá, JAL	Publicado hace más de una semana	Enviar mensaje	Guardar	Detalles del edificio	Entrada con seguridad	Detalles de la unidad	Departamento	2 dormitorios · 1 baño	Estacionamiento privado	No amueblado	Ubicación de la propiedad	Tonalá, JAL, 45414	Descripción	Talavera residencial 	Departamento en 4to piso	2 recámaras 	Área de lavado	Baño completo 	Cocina integral 	Closet en las 2 recámaras	Cajón de estacionamiento 🚗	Entrada con seguridad🚨	Área de juegos infantiles🎠	Buena vista 🌃	Chapa inteligente (lector de huellas, codigo y llave) Ver menos	Reporta esta publicación si crees que es discriminatoria.	Iniciar sesión para conocer más detalles"
20.6306361,-103.2451505,No,3900,https://www.facebook.com/marketplace/item/2413105738877398,"https://www.google.com/maps/search/?api=1&query=20.6306361,-103.2451505","1 habitación 1 baño Departamento	$3.900/mes	Alquileres	Privada López Cotilla 38, Tonalá, JAL	Publicado hace más de una semana	Enviar mensaje	Guardar	Detalles de la unidad	Departamento	1 dormitorio · 1 baño	Ubicación de la propiedad	Tonalá, JAL, 45400	Descripción	SE RENTA HABITACION (RECAMARA) :                                    	La casa se encuentra ubicada dentro de un Coto Privado (Seguridad) en TONALA, a dos cuadras de la Comisaria de Policías de Tonalá (Av. Tonaltecas y Av. Los Maestros), Incluye Gas LP, Energía Eléctrica, internet y TV con cable, Cuenta con Closet, Cama Matrimonial, baño propio, TV 32" y terraza ( Solo comparte areas comunes ) " Renta Mensual 3,900 Pesos. Whatapps [hidden information] Ver menos	Reporta esta publicación si crees que es discriminatoria.	Iniciar sesión para conocer más detalles"
20.63023,-103.2454,No,3900,https://www.facebook.com/marketplace/item/297747459390740,"https://www.google.com/maps/search/?api=1&query=20.63023,-103.2454","1 habitación 1 baño Departamento	$3.900/mes	Alquileres	Privada López Cotilla, Tonalá, JAL	Publicado hace más de una semana	Enviar mensaje	Guardar	Detalles de la unidad	Departamento	1 dormitorio · 1 baño	Ubicación de la propiedad	Tonalá, JAL, 45400	Descripción	SE RENTA HABITACION (RECAMARA) :                                    	La casa se encuentra ubicada dentro de un Coto Privado (Seguridad) en TONALA, a dos cuadras de la Comisaria de Policías de Tonalá (Av. Tonaltecas y Av. Los Maestros), Incluye Gas LP, Energía Eléctrica, internet y TV con cable, Cuenta con Closet, Cama Matrimonial, baño propio, TV 32" y terraza ( Solo comparte areas comunes ) " Renta Mensual 3,900 Pesos. Whatapps [hidden information] Ver menos	Reporta esta publicación si crees que es discriminatoria.	Iniciar sesión para conocer más detalles"
20.64734,-103.25859,No,6900,https://www.facebook.com/marketplace/item/1069142150889896,"https://www.google.com/maps/search/?api=1&query=20.64734,-103.25859","2 habitaciones 1 baño - Casa	$6.900/mes	Alquileres	Calle Industria 144, Tonalá, JAL	Publicado hace más de una semana	Enviar mensaje	Guardar	Detalles de la unidad	Casa	2 dormitorios · 1 baño	No amueblado	Ubicación de la propiedad	Tonalá, JAL, 45404	Descripción	‼️SE RENTA DEPARTAMENTO NUEVO  ‼️🏠✅		La Arbolada Residencial en Primer Nivel, Condominio Privado, Con Caseta de Vigilancia las 24hrs y variedad de amenidades.📍 		🛌- 2 Habitaciones (Con Closets) 	👩🏻‍🍳- Cocina Integral con Barra (Parrilla y Campana)	🛀🏼- 1 Baño completo (Con Cancel)	🚘- Estacionamiento 1 auto  	- Cuarto de servicios 	- Persianas 		$6,900 (Incluye Mantenimiento) 		Informes y citas al wa.me/523313491854☎️  Ver menos	Reporta esta publicación si crees que es discriminatoria.	Iniciar sesión para conocer más detalles"
20.621660880793,-103.24686722956,No,5000,https://www.facebook.com/marketplace/item/905744247610767,"https://www.google.com/maps/search/?api=1&query=20.621660880793,-103.24686722956","2 habitaciones 1 baño - Departamento	$5.000/mes	Alquileres	Tonalá, JAL	Se aceptan perros y gatos	Publicado hace 4 días	Enviar mensaje	Guardar	Detalles de la unidad	Departamento	2 dormitorios · 1 baño	Estacionamiento privado	No amueblado	Ubicación de la propiedad	Tonalá, JAL	La ubicación es aproximada	Descripción	Se renta departamento 1er piso en condominio privado ubicado en Tonala, Jalisco 	A 10 minutos del centro dé Tonala y 10 minutos del parque solidaridad, cuenta con cocina integral, estufa eléctrica, campana de cocina, barra de cocina, clóset en recámara principal, boiler eléctrico, tinaco y calentador solar, persianas en recámaras y sala 	Cajón de estacionamiento propio, control de acceso y circuito de cámaras 	Ya viene incluido el mantenimiento 	Se pide 1 mes de depósito y 1 mes de renta adelantada, con 1 aval de casa propia 	Contrato por 1 año Ver menos	Reporta esta publicación si crees que es discriminatoria.	Iniciar sesión para conocer más detalles"
20.62561,-103.25213,No,2650,https://www.facebook.com/marketplace/item/836101287428331,"https://www.google.com/maps/search/?api=1&query=20.62561,-103.25213","1 habitación 1 baño Apartamento	$2.650/mes	Alquileres	Calle Retorno Loma Ecuandureo, Tonalá, JAL	Publicado hace más de una semana	Enviar mensaje	Guardar	Detalles de la unidad	Departamento	1 dormitorio · 1 baño	No amueblado	Ubicación de la propiedad	Tonalá, JAL, 45402	Descripción	Depto compartido completamente amueblado. Incluye servicios. 	Reporta esta publicación si crees que es discriminatoria.	Iniciar sesión para conocer más detalles"
20.62886,-103.28738,No,3000,https://www.facebook.com/marketplace/item/395787207903581,"https://www.google.com/maps/search/?api=1&query=20.62886,-103.28738","1 habitación 1 baño Solo habitación	$3.000/mes	Alquileres	102Privada Real de las Araucarias, Tlaquepaque, JAL	Publicado hace más de una semana	Guardar	Compartir	Detalles de la unidad	Solo habitación	1 dormitorio · 1 baño	Lavadero disponible	Estacionamiento disponible	Amueblado	Ubicación de la propiedad	Tlaquepaque, JAL, 45407	Descripción	Se Rentan Cuartos Amueblados🛎🛌...( incluyen 🚿 caliente ,baño 🚽🧻, Cocina🍽 ,Aseo diario 🧹🧼🧽 ,Wifi 📲 	PD. Ambiente Familiar Intetesados : [hidden information] y 27332668	💰 100 .00 X Día Ver menos	Reporta esta publicación si crees que es discriminatoria.	Iniciar sesión para conocer más detalles"
20.63527,-103.29339,Yes,2300,https://www.facebook.com/marketplace/item/268538105727906,"https://www.google.com/maps/search/?api=1&query=20.63527,-103.29339","Alquilado	  ·	1 habitación 1 baño - Townhouse	$2.300/mes	Alquileres	Calle José María Morelos, Tlaquepaque, JAL	Publicado hace más de una semana	Guardar	Compartir	Detalles de la unidad	Casa adosada o townhouse	1 dormitorio · 1 baño	No amueblado	Ubicación de la propiedad	Tlaquepaque, JAL, 45540	Descripción	Renta Habitación amueblada ¡TODOS LOS SERVICIOS INCLUIDOS!	Cerca de:	Sam's Club Revolución	Bodega Aurrerá Revolución	Unitec Lázaro Cárdenas	UNIVER Tlaquepaque	Estación del tren Lázaro Cárdenas Línea 3	Banamex Revolución	Clínica 54 IMSS Ver menos	Reporta esta publicación si crees que es discriminatoria.	Iniciar sesión para conocer más detalles"
20.6329252,-103.3020979,Yes,3500,https://www.facebook.com/marketplace/item/817803782768764,"https://www.google.com/maps/search/?api=1&query=20.6329252,-103.3020979","Alquilado	  ·	1 habitación 2 baños - Casa	$3.500/mes	Alquileres	Calle de las Américas 8, Tlaquepaque, JAL	Publicado hace más de una semana	Guardar	Compartir	Detalles de la unidad	Casa	1 dormitorio · 2 baños	No amueblado	Ubicación de la propiedad	Tlaquepaque, JAL, 45500	Descripción	Rento habitación amueblada con todos los servicios 	(Internet, cable, agua, luz) 	Pido 2 referencias personales y 2 laborales 	Copia de INNE 	Mes de depósito 💸 	Y el gas se paga bimestral entre todos los inquilinos de la casa.  Ver menos	Reporta esta publicación si crees que es discriminatoria.	Iniciar sesión para conocer más detalles"
