Latitude,Longitude,Rented,Price,Link,Google Maps link,Description,Id,Group
0,0,No,0,https://www.facebook.com/commerce/listing/1170603447721083,"https://www.google.com/maps/search/?api=1&query=0,0","Habitaci	MX$0	Publicado hace 4 horas	Enviar mensaje	Detalles	Habitación Disponible Para HOMBRES ! (1 por habitación)		-A MINUTOS DE PLAZA LA PERLA,EXPO GUADALAJARA,PLAZA DEL SOL ETC….📍📍📍		-TODOS LOS SERVICIOS INCLUIDOS‼	-SOLO INFORMACIÓN POR WHATSAPP 3311022844 📲📲	Información del vendedor	Detalles del vendedor	Brenda Martinez	Casas en Guadalajara, Zapopan, Tlaquepaque, Tlajomulco y Tonala	Se unió a Facebook en 2022	Me gusta	Comentar	Compartir		Escribe un comentario público…	Envía un mensaje al vendedor	Hola. ¿Sigue estando disponible?	Enviar",1170603447721083,850414421695243
0,0,No,0,https://www.facebook.com/commerce/listing/397857549824435,"https://www.google.com/maps/search/?api=1&query=0,0","Habitaci	MX$0	Publicado hace 6 horas	Enviar mensaje	Detalles	Habitación Disponible Para HOMBRES ! (1 por habitación)		-A MINUTOS DE PLAZA LA PERLA,EXPO GUADALAJARA,PLAZA DEL SOL ETC….📍📍📍		-TODOS LOS SERVICIOS INCLUIDOS‼	-SOLO INFORMACIÓN POR WHATSAPP 3311022844 📲📲	Información del vendedor	Detalles del vendedor	Brenda Martinez	Cuartos y Roomies ZMG (Gdl, Zapopan, Tlaquepaque) - Corto y Largo Plazo	Se unió a Facebook en 2022	Me gusta	Comentar	Compartir		Escribe un comentario público…	Envía un mensaje al vendedor	Hola, Brenda. ¿Sigue disponible?	Enviar",397857549824435,cuartosyroomieszmg
0,0,No,0,https://www.facebook.com/commerce/listing/945390623796516,"https://www.google.com/maps/search/?api=1&query=0,0","n	MX$0	Publicado hace un día	Enviar mensaje	Detalles	‼️Habitación en RENTA‼️	📍Ubicada en Av.Clouthier Esq. Vallarta📍		✅Incluye todos los servicios (Agua, Luz, Wifi) y limpieza 1 vez a la semana 	✅Se comparten áreas comunes (Sala, Cocina, Comedor, Patio)	〽️Se comparte baño 	〽️No hay cajón para vehículo pero hay espacio en la calle 		🏬Plaza Galerías, La Gran Plaza, OXXO, Bares 	🚌Rutas de camiones 	✅Se permiten visitas y no hay horario de llegada		‼️$4,500 al mes	Información del vendedor	Detalles del vendedor	Fatima Salazar	Cuartos y Roomies ZMG (Gdl, Zapopan, Tlaquepaque) - Corto y Largo Plazo	Se unió a Facebook en 2021	4	Me gusta	Comentar	Compartir	Más pertinentes	Angel Benjamin Romo Castañeda	Hola sigue disponible?	17 h	Me gusta	Responder	Compartir	Fatima Salazar	Angel Benjamin Romo Castañeda Disponible, te mando mensaje	11 h	Me gusta	Responder	Compartir	MFernanda Rodriguez'Hernandez	Hola, en otro grupo decía $4100, cual es el precio real?	1 h	Me gusta	Responder	Compartir	MFernanda Rodriguez'Hernandez	1 h	Me gusta	Responder	Compartir		Escribe un comentario público…	Envía un mensaje al vendedor	Hola, Fatima. ¿Sigue disponible?	Enviar",945390623796516,cuartosyroomieszmg
23.255310058594,-106.41906738281,No,0,https://www.facebook.com/commerce/listing/789226739443149,"https://www.google.com/maps/search/?api=1&query=23.255310058594,-106.41906738281","RENTO	$0	  · Disponibles	Publicado en Mazatlán, Sin	Enviar mensaje	Detalles	Estado	Nuevo	VISITA MAZATLAN SINALOA ❤️❤️❤️ 	CASA VACACIONAL 🦐🦀🎉	SE RENTA TOTALMENTE CLIMATIZADA 🪼❄️ 15 PERSONAS $2500 LA NOCHE TEMPORADA BAJA.	SE PRESTA MESA Y SILLAS PARA LA PLAYA 🏝️ 	INFORMES 6692549243 ☎️📞…	Mazatlán, Sin	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	Mazatlan Vacaciones	Renta y Venta de Casas Tonala y Loma Dorada	Se unió a Facebook en 2009	Me gusta	Comentar	Compartir		Escribe un comentario público…	Envía un mensaje al vendedor	Hola. ¿Sigue estando disponible?	Enviar",789226739443149,101428536996053
20.481262207031,-103.46374511719,No,1,https://www.facebook.com/commerce/listing/850803370133842,"https://www.google.com/maps/search/?api=1&query=20.481262207031,-103.46374511719","Departamento en torre ERIA zona (atras de plaza la ciudadela)	MX$1	  · Disponibles	Publicado en Tlajomulco de Zúñiga, Jal	Enviar mensaje	Detalles	Estado	Nuevo	Inicia año nuevo con un nuevo hogar y en un bonito espacio ❤️. Magnífico departamento en el piso 4 ubicado en Av. Labna 1437, Cd del Sol, 45050 Zapopan, Jal. Ería Green City 		97.86m2 ❤️	2 recamaras🛏️	La principal con baño y vestidor🚽🎉	1 baño completo para la visita😍	Cocina integral totalmente equipada🍰🧂🎉	Cuarto de lavado	Amplia terraza💐	Cortinas incluidas	2 cajones de estacionamiento techado🚙	MXN 5,988,000.00	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	Charlie Leal Espinoza	Venta, Renta, Casas y Departamentos en Guadalajara, Zapopan, Tonala, ZMG	Se unió a Facebook en 2016	Me gusta	Comentar	Compartir		Envía tu primer comentario...	Envía un mensaje al vendedor	Hola. ¿Sigue estando disponible?	Enviar",850803370133842,309130319570465
20.53171,-103.48155,No,1,https://www.facebook.com/commerce/listing/319650637429092,"https://www.google.com/maps/search/?api=1&query=20.53171,-103.48155","4 habitaciones 1 baño - Casa	$1	Viviendas en venta	Tlajomulco de Zúñiga, Jal	Publicado hace más de una semana	Enviar mensaje	Detalles de la propiedad	Casa	4 dormitorios · 1 baño	No amueblado	Ubicación de la vivienda	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Descripción	Terreno de Oportunidad 📣 Fraccionamiento Residencial Casa Fuerte Tlajomulco 		📌 Excelente Ubicació... Ver más	Publicidad	Inmuebles24 México	Información del vendedor	Detalles del vendedor	Naydi Flowers Cardoza	Se unió a Facebook en 2009	Reporta esta publicación si crees que es discriminatoria.	Envía un mensaje al vendedor	Hola, Naydi. ¿Sigue disponible?	Enviar",319650637429092,6151546404957659
20.54808,-103.4344,No,1,https://www.facebook.com/commerce/listing/3613085335672023,"https://www.google.com/maps/search/?api=1&query=20.54808,-103.4344","3 habitaciones 2 baños - Casa	$1	Viviendas en venta	Tlaquepaque, Jal	Publicado hace más de una semana	Enviar mensaje	Detalles de la propiedad	Casa	3 dormitorios · 2 baños	No amueblado	Ubicación de la vivienda	Tlaquepaque, Jal	La ubicación es aproximada	Descripción	Casa Amplia Excelente ubicación 📌		- 3 Recamareras 	- 2 Baños Completos 	- Sala / Comedor 	- Cocina... Ver más	Publicidad	Inmuebles24 México	Información del vendedor	Detalles del vendedor	Naydi Flowers Cardoza	Se unió a Facebook en 2009	Reporta esta publicación si crees que es discriminatoria.	Envía un mensaje al vendedor	Hola, Naydi. ¿Sigue disponible?	Enviar",3613085335672023,6151546404957659
20.61884,-103.42055,No,1,https://www.facebook.com/commerce/listing/3759022247712290,"https://www.google.com/maps/search/?api=1&query=20.61884,-103.42055","1 habitación 1 baño - Casa	MX$1	Publicado hace una semana en Zapopan, Jal	Enviar mensaje	Detalles	Habitación disponible 1 DE MAYO. 		Nos encontramos al SUR DE LA CIUDAD, estamos a pasos de las empresas TATA, C&A, HP, TELEPERFORMACE, AT&T entre algunas otras más.		Y de centros de estudios como TECMILENIO, ITESO, UVM sur Campus gdl. Entre algunas otras.		Estamos a 10min. De PLAZA DEL SOL, PLAZA LA PERLA, Y entre muchos más puntos seguramente de tu interés, Contactame para cualquier duda o comentario, salu2	Zapopan, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	Mike Mike	roomies cuartos, guadalajara, zapopan, tonala, tlaquepaque	Se unió a Facebook en 2010	Me gusta	Comentar	Compartir		Escribe un comentario público…	Envía un mensaje al vendedor	Hola, Mike. ¿Sigue disponible?	Enviar",3759022247712290,926692934070184
20.61943,-103.42019,No,1,https://www.facebook.com/commerce/listing/1126312885280672,"https://www.google.com/maps/search/?api=1&query=20.61943,-103.42019","1 habitación 1 baño - Casa	MX$1	Publicado hace 4 horas en Zapopan, Jal	Enviar mensaje	Detalles	1 habitación 1 baño - Casa		Tlatelolco, Unidad Díaz Ordaz, 45080 Zapopan, Jal, México		Habitación ubicada al sur de la Ciudad, a 10 min caminando de ITESO, HERBALIFE, C&A, ETC!!!	* Amueblada, cama matrimonial 	* Escrito y silla	* Closett 	* Baño compartido (con una persona)		SERVICIOS INCLUIDOS 	* Agua	* Luz 	* Gas 	* Internet 	* Cocina equipada	* Lavadora	* Aseo en áreas comunes 	* TV con cable (área común)	**NO MASCOTAS**	Info vía Inbox	Zapopan, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	Alejandra Iñiguez	Cuartos y Roomies ZMG (Gdl, Zapopan, Tlaquepaque) - Corto y Largo Plazo	Se unió a Facebook en 2009	Todas las reacciones:	1	1	Me gusta	Comentar	Compartir		Escribe un comentario público…	Envía un mensaje al vendedor	Hola. ¿Sigue estando disponible?	Enviar",1126312885280672,cuartosyroomieszmg
20.62115,-105.2221,Yes,1,https://www.facebook.com/commerce/listing/367854128937275,"https://www.google.com/maps/search/?api=1&query=20.62115,-105.2221","Alquilado	  ·	2 habitaciones 1 baño - Departamento	$1/mes	Alquileres	Puerto Vallarta, Jal	Publicado hace más de una semana · Disponible ahora	Guardar	Compartir	Detalles de la unidad	Departamento	2 dormitorios · 1 baño	Lavadero en la unidad	Estacionamiento en la vía pública	No amueblado	Ubicación de la propiedad	Puerto Vallarta, Jal	La ubicación es aproximada	Descripción	Rentó departamento planta baja para estas vacaciones🌌 disponibilidad 🗓21 de Diciembre saliendo el ... Ver más	Publicidad	Inmuebles24 México	Información del vendedor	Detalles del vendedor	Rynda Alt Myo	Se unió a Facebook en 2009	Reporta esta publicación si crees que es discriminatoria.",367854128937275,443342110118758
